,journal,title,authors,abstract,cite,JEL,url,vol,doi,year
385,Journal of Economic Literature,Assignment Models of the Distribution of Earnings,"['Sattinger, Michael']",No abstract is available for this item.,"Sattinger, Michael, 1993. ""Assignment Models of the Distribution of Earnings,"" Journal of Economic Literature, American Economic Association, vol. 31(2), pages 831-880, June.",N\A,https://ideas.repec.org/a/aea/jeclit/v31y1993i2p831-80.html,"31(2), pages 831-880, June.",http://www.jstor.org/cgi-bin/jstor/listjournal/00220515/.31-.35,1993
386,Journal of Economic Literature,The End of the German Miracle,"['Dornbusch, Rudiger']",No abstract is available for this item.,"Dornbusch, Rudiger, 1993. ""The End of the German Miracle,"" Journal of Economic Literature, American Economic Association, vol. 31(2), pages 881-885, June.",N\A,https://ideas.repec.org/a/aea/jeclit/v31y1993i2p881-85.html,"31(2), pages 881-885, June.",http://www.jstor.org/cgi-bin/jstor/listjournal/00220515/.31-.35,1993
387,Journal of Economic Literature,The Rules of the Game: International Money in Historical Perspective,"['McKinnon, Ronald I']",No abstract is available for this item.,"McKinnon, Ronald I, 1993. ""The Rules of the Game: International Money in Historical Perspective,"" Journal of Economic Literature, American Economic Association, vol. 31(1), pages 1-44, March.",N\A,https://ideas.repec.org/a/aea/jeclit/v31y1993i1p1-44.html,"31(1), pages 1-44, March.",http://www.jstor.org/cgi-bin/jstor/listjournal/00220515/.31-.35,1993
388,Journal of Economic Literature,Bargaining with Private Information,"['Kennan, John', 'Wilson, Robert']",No abstract is available for this item.,"Kennan, John & Wilson, Robert, 1993. ""Bargaining with Private Information,"" Journal of Economic Literature, American Economic Association, vol. 31(1), pages 45-104, March.",N\A,https://ideas.repec.org/a/aea/jeclit/v31y1993i1p45-104.html,"31(1), pages 45-104, March.",http://www.jstor.org/cgi-bin/jstor/listjournal/00220515/.31-.35,1993
389,Journal of Economic Literature,The Market-Power Foundations of Macroeconomic Policy,"['Silvestre, Joaquim']",No abstract is available for this item.,"Silvestre, Joaquim, 1993. ""The Market-Power Foundations of Macroeconomic Policy,"" Journal of Economic Literature, American Economic Association, vol. 31(1), pages 105-141, March.",N\A,https://ideas.repec.org/a/aea/jeclit/v31y1993i1p105-41.html,"31(1), pages 105-141, March.",http://www.jstor.org/cgi-bin/jstor/listjournal/00220515/.31-.35,1993
390,Journal of Economic Literature,Ricardian Equivalence,"['Seater, John J']",No abstract is available for this item.,"Seater, John J, 1993. ""Ricardian Equivalence,"" Journal of Economic Literature, American Economic Association, vol. 31(1), pages 142-190, March.",N\A,https://ideas.repec.org/a/aea/jeclit/v31y1993i1p142-90.html,"31(1), pages 142-190, March.",http://www.jstor.org/cgi-bin/jstor/listjournal/00220515/.31-.35,1993
391,Journal of Economic Literature,EP Seeks EP: A Review of Sex and Reason by Richard A. Posner,"['Anderson, Robert M']",No abstract is available for this item.,"Anderson, Robert M, 1993. ""EP Seeks EP: A Review of Sex and Reason by Richard A. Posner,"" Journal of Economic Literature, American Economic Association, vol. 31(1), pages 191-198, March.",N\A,https://ideas.repec.org/a/aea/jeclit/v31y1993i1p191-98.html,"31(1), pages 191-198, March.",http://www.jstor.org/cgi-bin/jstor/listjournal/00220515/.31-.35,1993
392,Journal of Economic Literature,The Dynamics of Industrial Capitalism: Perspectives on Alfred Chandler's Scale and Scope,"['Teece, David J']",No abstract is available for this item.,"Teece, David J, 1993. ""The Dynamics of Industrial Capitalism: Perspectives on Alfred Chandler's Scale and Scope,"" Journal of Economic Literature, American Economic Association, vol. 31(1), pages 199-225, March.",N\A,https://ideas.repec.org/a/aea/jeclit/v31y1993i1p199-225.html,"31(1), pages 199-225, March.",http://www.jstor.org/cgi-bin/jstor/listjournal/00220515/.31-.35,1993
393,Journal of Economic Literature,The Rise and Fall of American Technological Leadership: The Postwar Era in Historical Perspective,"['Nelson, Richard R', 'Wright, Gavin']",No abstract is available for this item.,"Nelson, Richard R & Wright, Gavin, 1992. ""The Rise and Fall of American Technological Leadership: The Postwar Era in Historical Perspective,"" Journal of Economic Literature, American Economic Association, vol. 30(4), pages 1931-1964, December.",N\A,https://ideas.repec.org/a/aea/jeclit/v30y1992i4p1931-64.html,"30(4), pages 1931-1964, December.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.21-.30,1992
394,Journal of Economic Literature,Land and Labor Contracts in Agrarian Economies: Theories and Facts,"['Otsuka, Keijiro', 'Chuma, Hiroyuki', 'Hayami, Yujiro']",No abstract is available for this item.,"Otsuka, Keijiro & Chuma, Hiroyuki & Hayami, Yujiro, 1992. ""Land and Labor Contracts in Agrarian Economies: Theories and Facts,"" Journal of Economic Literature, American Economic Association, vol. 30(4), pages 1965-2018, December.",N\A,https://ideas.repec.org/a/aea/jeclit/v30y1992i4p1965-2018.html,"30(4), pages 1965-2018, December.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.21-.30,1992
395,Journal of Economic Literature,Economics Instruction in High Schools,"['Walstad, William B']",No abstract is available for this item.,"Walstad, William B, 1992. ""Economics Instruction in High Schools,"" Journal of Economic Literature, American Economic Association, vol. 30(4), pages 2019-2051, December.",N\A,https://ideas.repec.org/a/aea/jeclit/v30y1992i4p2019-51.html,"30(4), pages 2019-2051, December.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.21-.30,1992
396,Journal of Economic Literature,On the Centenary of Jacob Viner's Birth: A Retrospective View of the Man and His Work,"['Bloomfield, Arthur I']",No abstract is available for this item.,"Bloomfield, Arthur I, 1992. ""On the Centenary of Jacob Viner's Birth: A Retrospective View of the Man and His Work,"" Journal of Economic Literature, American Economic Association, vol. 30(4), pages 2052-2085, December.",N\A,https://ideas.repec.org/a/aea/jeclit/v30y1992i4p2052-85.html,"30(4), pages 2052-2085, December.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.21-.30,1992
397,Journal of Economic Literature,Consumer Theory and the Demand for Money,"['Barnett, William A', 'Fisher, Douglas', 'Serletis, Apostolos']","The following sections are included:IntroductionThe Definition of MoneyThe Microeconomic Theory of a Monetary EconomyThe Aggregation-Theoretic Approach to Money DemandIndex Number TheoryThe Links Between Aggregation Theory, Index Number Theory, and Monetary TheoryUnderstanding the New Divisia AggregatesThe Optimal Level of Monetary SubaggregationEconometric ConsiderationsApproximating the Monetary Services Subutility FunctionAn ExampleEmpirical DimensionsEmpirical Comparisons of Index NumbersEmpirical Results for the Demand System ApproachExtensionsConclusions(This abstract was borrowed from another version of this item.)","Barnett, William A & Fisher, Douglas & Serletis, Apostolos, 1992. ""Consumer Theory and the Demand for Money,"" Journal of Economic Literature, American Economic Association, vol. 30(4), pages 2086-2119, December.",N\A,https://ideas.repec.org/a/aea/jeclit/v30y1992i4p2086-2119.html,"30(4), pages 2086-2119, December.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.21-.30,1992
398,Journal of Economic Literature,Fettered to Gold? Economic Policy in the Interwar Period,"['Cooper, Richard N']",No abstract is available for this item.,"Cooper, Richard N, 1992. ""Fettered to Gold? Economic Policy in the Interwar Period,"" Journal of Economic Literature, American Economic Association, vol. 30(4), pages 2120-2128, December.",N\A,https://ideas.repec.org/a/aea/jeclit/v30y1992i4p2120-28.html,"30(4), pages 2120-2128, December.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.21-.30,1992
399,Journal of Economic Literature,Do Old Fallacies Ever Die?,"['Friedman, Milton']",No abstract is available for this item.,"Friedman, Milton, 1992. ""Do Old Fallacies Ever Die?,"" Journal of Economic Literature, American Economic Association, vol. 30(4), pages 2129-2132, December.",N\A,https://ideas.repec.org/a/aea/jeclit/v30y1992i4p2129-32.html,"30(4), pages 2129-2132, December.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.21-.30,1992
400,Journal of Economic Literature,U.S. Earnings Levels and Earnings Inequality: A Review of Recent Trends and Proposed Explanations,"['Levy, Frank', 'Murnane, Richard J']",No abstract is available for this item.,"Levy, Frank & Murnane, Richard J, 1992. ""U.S. Earnings Levels and Earnings Inequality: A Review of Recent Trends and Proposed Explanations,"" Journal of Economic Literature, American Economic Association, vol. 30(3), pages 1333-1381, September.",N\A,https://ideas.repec.org/a/aea/jeclit/v30y1992i3p1333-81.html,"30(3), pages 1333-1381, September.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.21-.30,1992
401,Journal of Economic Literature,Hierarchy: The Economics of Management,"['Radner, Roy']",No abstract is available for this item.,"Radner, Roy, 1992. ""Hierarchy: The Economics of Management,"" Journal of Economic Literature, American Economic Association, vol. 30(3), pages 1382-1415, September.",N\A,https://ideas.repec.org/a/aea/jeclit/v30y1992i3p1382-415.html,"30(3), pages 1382-1415, September.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.21-.30,1992
402,Journal of Economic Literature,Schumpeter and Plausible Capitalism,"['Scherer, F M']",No abstract is available for this item.,"Scherer, F M, 1992. ""Schumpeter and Plausible Capitalism,"" Journal of Economic Literature, American Economic Association, vol. 30(3), pages 1416-1433, September.",N\A,https://ideas.repec.org/a/aea/jeclit/v30y1992i3p1416-33.html,"30(3), pages 1416-1433, September.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.21-.30,1992
403,Journal of Economic Literature,Children and Household Economic Behavior,"['Browning, Martin']",No abstract is available for this item.,"Browning, Martin, 1992. ""Children and Household Economic Behavior,"" Journal of Economic Literature, American Economic Association, vol. 30(3), pages 1434-1475, September.",N\A,https://ideas.repec.org/a/aea/jeclit/v30y1992i3p1434-75.html,"30(3), pages 1434-1475, September.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.21-.30,1992
404,Journal of Economic Literature,A Review of Unemployment,"['Phelps, Edmund S']",No abstract is available for this item.,"Phelps, Edmund S, 1992. ""A Review of Unemployment,"" Journal of Economic Literature, American Economic Association, vol. 30(3), pages 1476-1490, September.",N\A,https://ideas.repec.org/a/aea/jeclit/v30y1992i3p1476-90.html,"30(3), pages 1476-1490, September.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.21-.30,1992
405,Journal of Economic Literature,The Education of Economists: A Different Perspective,"['Bateman, Bradley W']",No abstract is available for this item.,"Bateman, Bradley W, 1992. ""The Education of Economists: A Different Perspective,"" Journal of Economic Literature, American Economic Association, vol. 30(3), pages 1491-1495, September.",N\A,https://ideas.repec.org/a/aea/jeclit/v30y1992i3p1491-95.html,"30(3), pages 1491-1495, September.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.21-.30,1992
406,Journal of Economic Literature,Environmental Economics: A Survey,"['Cropper, Maureen L', 'Oates, Wallace E']",No abstract is available for this item.,"Cropper, Maureen L & Oates, Wallace E, 1992. ""Environmental Economics: A Survey,"" Journal of Economic Literature, American Economic Association, vol. 30(2), pages 675-740, June.",N\A,https://ideas.repec.org/a/aea/jeclit/v30y1992i2p675-740.html,"30(2), pages 675-740, June.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.21-.30,1992
407,Journal of Economic Literature,Economic Theory and the Welfare State: A Survey and Interpretation,"['Barr, Nicholas']",No abstract is available for this item.,"Barr, Nicholas, 1992. ""Economic Theory and the Welfare State: A Survey and Interpretation,"" Journal of Economic Literature, American Economic Association, vol. 30(2), pages 741-803, June.",N\A,https://ideas.repec.org/a/aea/jeclit/v30y1992i2p741-803.html,"30(2), pages 741-803, June.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.21-.30,1992
