journal,title,authors,volume,jel,abstract,url,doi
Econometrica,The Algebraic Geometry of Perfect and Sequential Equilibrium,"['Lawrence Blume', 'William Zame']","1994, vol. 62, issue 4, 783-94",[],"Abstract: Two of the most important refinements of the Nash equilibrium concept for extensive form games are (trembling hand) perfect equilibrium and sequential equilibrium. It is shown here that, for almost all assignments of payoffs to outcomes, the sets of sequential and perfect equilibrium strategy profiles are identical. This result is obtained by exploiting the semialgebraic nature of equilibrium correspondences, following from a deep theorem of mathematical logic. Copyright 1994 by The Econometric Society.",https://econpapers.repec.org/article/ecmemetrp/v_3a62_3ay_3a1994_3ai_3a4_3ap_3a783-94.htm,http://links.jstor.org/sici?sici=0012-9682%2819940 ... O%3B2-3&origin=repec
Econometrica,A Noncooperative View of Coalition Formation and the Core,"['Motty Perry', 'Philip Reny']","1994, vol. 62, issue 4, 795-817",[],"Abstract: A noncooperative implementation of the core is provided for games with transferable utility. The implementation obtained here is meant to reflect the standard motivation for the core as closely as possible. In the model proposed, time is continuous. This idealized treatment of time is most amenable for capturing an essential feature of the core--there is always time to reject a noncore proposal before it is consumated. Copyright 1994 by The Econometric Society.",https://econpapers.repec.org/article/ecmemetrp/v_3a62_3ay_3a1994_3ai_3a4_3ap_3a795-817.htm,http://links.jstor.org/sici?sici=0012-9682%2819940 ... O%3B2-Z&origin=repec
Econometrica,On the Measurement of Polarization,"['Joan Esteban', 'Debraj Ray']","1994, vol. 62, issue 4, 819-51",[],"Abstract: Suppose that the authors are interested in the distribution of a set of characteristics over a population. They study a precise sense in which this distribution can be said to be polarized and provide a theory of measurement. Polarization, as conceptualized here, is closely related to the generation of social tensions, to the possibilities of revolution and revolt, and to the existence of social unrest in general. The authors take special care to distinguish their theory from the theory of inequality measurement. They derive measures of polarization that are easily applicable to distributions of characteristics such as income and wealth. Copyright 1994 by The Econometric Society.",https://econpapers.repec.org/article/ecmemetrp/v_3a62_3ay_3a1994_3ai_3a4_3ap_3a819-51.htm,http://links.jstor.org/sici?sici=0012-9682%2819940 ... O%3B2-V&origin=repec
Econometrica,Infinite Horizon Incomplete Markets,"['Michael Magill', 'Martine Quinzii']","1994, vol. 62, issue 4, 853-80",[],"Abstract: This paper extends the general equilibrium model with incomplete markets to an open-ended future, thereby providing a natural setting for analyzing problems in macroeconomics. Two concepts of equilibrium are defined that prevent agents from entering into Ponzi schemes: the first is based on debt constraints and the second is based on a transversality condition that limits the rate of growth of debt. Under the assumption that agents are impatient (Mackey continuity of preferences) and have a degree of impatience that is bounded below, the two concepts of equilibrium are shown to coincide and lead to existence of equilibrium. Copyright 1994 by The Econometric Society.",https://econpapers.repec.org/article/ecmemetrp/v_3a62_3ay_3a1994_3ai_3a4_3ap_3a853-80.htm,http://links.jstor.org/sici?sici=0012-9682%2819940 ... O%3B2-N&origin=repec
Econometrica,The Value Allocation of an Economy with Differential Information,"['Stefan Krasa', 'Nicholas C Yannelis']","1994, vol. 62, issue 4, 881-900",[],Abstract: The authors analyze the Shapley value allocation of an economy with differential information. They address the following questions: How do coalitions of agents share their private information? How can one measure the information advantage or superiority of an agent? Is each agent's private information verifiable by other members of a coalition? Do coalitions of agents pool their private information? Do agents have an incentive to report their true private information? Do value allocations exist in an economy with differential information? The authors provide answers to each of these questions. Copyright 1994 by The Econometric Society.,https://econpapers.repec.org/article/ecmemetrp/v_3a62_3ay_3a1994_3ai_3a4_3ap_3a881-900.htm,http://links.jstor.org/sici?sici=0012-9682%2819940 ... O%3B2-O&origin=repec
Econometrica,Volatility and Links between National Stock Markets,"['Mervyn King', 'Enrique Sentana', 'Sushil Wadhwani']","1994, vol. 62, issue 4, 901-33",[],"Abstract: The authors attempt to account for the covariances between stock markets and to assess their integration. They estimate a factor model for sixteen national stock market returns whose volatility is induced by changing volatility in the factors. Unanticipated returns depend on innovations in economic variables and 'unobservable' factors. Assets risk premia are linear combinations of the factors risk premia. The authors find that idiosyncratic risk is priced and the 'price of risk' is different across stock markets. Besides, only a small proportion of their covariances can be accounted for by 'observable' economic variables. Correlation changes are driven primarily by movements in 'unobservables.' Copyright 1994 by The Econometric Society.",https://econpapers.repec.org/article/ecmemetrp/v_3a62_3ay_3a1994_3ai_3a4_3ap_3a901-33.htm,http://links.jstor.org/sici?sici=0012-9682%2819940 ... O%3B2-7&origin=repec
Econometrica,"On the Interpretation of Sarin and Wakker's ""A Simple Axiomatization of Nonadditive Expected Utility.""",['Klaus Nehring'],"1994, vol. 62, issue 4, 935-38",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a62_3ay_3a1994_3ai_3a4_3ap_3a935-38.htm,http://links.jstor.org/sici?sici=0012-9682%2819940 ... O%3B2-V&origin=repec
Econometrica,The Folk Theorem for Repeated Games: A NEU Condition,"['Dilip Abreu', 'Prajit K Dutta', 'Lones Smith']","1994, vol. 62, issue 4, 939-48",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a62_3ay_3a1994_3ai_3a4_3ap_3a939-48.htm,http://links.jstor.org/sici?sici=0012-9682%2819940 ... O%3B2-Q&origin=repec
Econometrica,"The ""Folk Theorem"" for Repeated Games with Complete Information",['Quan Wen'],"1994, vol. 62, issue 4, 949-54",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a62_3ay_3a1994_3ai_3a4_3ap_3a949-54.htm,http://links.jstor.org/sici?sici=0012-9682%2819940 ... O%3B2-Y&origin=repec
Econometrica,Strategic Transmission of Costly Information,['David Austen-Smith'],"1994, vol. 62, issue 4, 955-63",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a62_3ay_3a1994_3ai_3a4_3ap_3a955-63.htm,http://links.jstor.org/sici?sici=0012-9682%2819940 ... O%3B2-E&origin=repec
Econometrica,The New Economics of Regulation Ten Years After,['Jean-Jacques Laffont'],"1994, vol. 62, issue 3, 507-37",[],"Abstract: After a critique of the traditional paradigms of regulation from the point of view of information economics, a canonical model of regulation under asymmetric information is developed. A survey of the main results obtained in the new economics of regulation is then provided, in particular concerning the implementation of optimal contracts by a menu of linear contracts, the dichotomy between pricing and cost reimbursement rules, the auctioning of incentive contracts, the dynamics of contracting under limited commitment, and the hierarchical problems in regulation. Empirical implications are then discussed and avenues of further research are described in the conclusion. Copyright 1994 by The Econometric Society.",https://econpapers.repec.org/article/ecmemetrp/v_3a62_3ay_3a1994_3ai_3a3_3ap_3a507-37.htm,http://links.jstor.org/sici?sici=0012-9682%2819940 ... O%3B2-A&origin=repec
Econometrica,Risk and Insurance in Village India,['Robert Townsend'],"1994, vol. 62, issue 3, 539-91",[],"Abstract: The full insurance model is tested using data from three poor, high-risk villages in the semi-arid tropics of southern India. The model presented here incorporates a number of salient features of the actual village economies. Although the model is rejected statistically, it does provide a surprisingly good benchmark. Household consumptions comove with village average consumption. More clearly, household consumptions are not much influenced by contemporaneous own income, sickness, unemployment, or other idiosyncratic shocks, controlling for village consumption (i.e., for village-level risk). There is evidence that the landless are less well insured than their village neighbors in one of the three villages. Copyright 1994 by The Econometric Society.",https://econpapers.repec.org/article/ecmemetrp/v_3a62_3ay_3a1994_3ai_3a3_3ap_3a539-91.htm,http://links.jstor.org/sici?sici=0012-9682%2819940 ... O%3B2-9&origin=repec
Econometrica,Nonatomic Economies and the Boundaries of Perfect Competition,"['Joseph Ostroy', 'William Zame']","1994, vol. 62, issue 3, 593-633",[],"Abstract: The distinction between nonatomicity and thick markets as the source of perfect competition is examined. The authors construct a model of an imperfectly competitive economy with a nonatomic continuum of traders and a continuum of differentiated commodities for which Walrasian equilibria exist. The failure of perfect competition is identified in two ways: individuals can affect prices and the core is strictly larger than the set of Walrasian allocations. By contrast, it is shown that, when markets are physically or economically thick (or both), then individuals cannot typically affect prices and the core always coincides with the set of Walrasian allocations. Copyright 1994 by The Econometric Society.",https://econpapers.repec.org/article/ecmemetrp/v_3a62_3ay_3a1994_3ai_3a3_3ap_3a593-633.htm,http://links.jstor.org/sici?sici=0012-9682%2819940 ... O%3B2-3&origin=repec
